Date,day,OpenPrice,ClosePrice,DayHigh,DayLow,Volume
14/02/2022,770,151.7510071,155.1670074,158.4485016,151.6499939,83230000
15/02/2022,771,157.6054993,156.510498,158.0070038,154.6374969,56440000
16/02/2022,772,155.7904968,158.1004944,158.8339996,154.7344971,52704000
17/02/2022,773,158.1459961,154.6524963,160.348999,154.5,64032000
18/02/2022,774,155.4994965,152.6015015,155.4994965,150.8930054,63604000
22/02/2022,775,150.4785004,150.1974945,152.9824982,148.4855042,66128000
23/02/2022,776,151.6504974,144.8269958,151.7630005,144.651001,64244000
24/02/2022,777,139.8374939,151.3580017,151.7489929,139.5,100786000
25/02/2022,778,150.5500031,153.7884979,153.9900055,149.213501,62396000
28/02/2022,779,152.4250031,153.5630035,154.4499969,150.8500061,57684000
1/03/2022,780,152.7324982,151.1419983,154.098999,149.977005,44874000
2/03/2022,781,150.848999,152.0525055,152.9994965,148.75,47334000
3/03/2022,782,153.5314941,147.8984985,153.9290009,146.8560028,65198000
4/03/2022,783,147.1589966,145.6410065,147.8500061,143.8070068,60934000
7/03/2022,784,145.4434967,137.4530029,146.0944977,137.4165039,86934000
8/03/2022,785,136.6835022,136.0144958,140.6994934,133.5724945,91662000
9/03/2022,786,139.5,139.279007,140.25,136.8280029,82656000
10/03/2022,787,145.6849976,146.8175049,148.6744995,143.9779968,135062000
11/03/2022,788,149.5744934,145.5245056,149.6750031,145.3690033,68900000
14/03/2022,789,145.9810028,141.8529968,147.4499969,140.8840027,74086000
15/03/2022,790,142.8500061,147.3665009,147.9850006,142,75584000
16/03/2022,791,148.5,153.1040039,153.1499939,147.3535004,84958000
17/03/2022,792,152.6405029,157.2389984,157.4985046,152.1399994,72934000
18/03/2022,793,156.8130035,161.2505035,161.5939941,156.0110016,102962000
21/03/2022,794,161.1210022,161.4915009,163.0839996,159.5529938,66538000
22/03/2022,795,161.8054962,164.8890076,166.1670074,161.6990051,64086000
23/03/2022,796,163.7050018,163.4080048,166.3699951,162.6869965,55812000
24/03/2022,797,163.7494965,163.6495056,164.1184998,160.0500031,56798000
25/03/2022,798,164,164.7734985,165.3684998,162.25,49032000
28/03/2022,799,164.9750061,168.9904938,169.0375061,164.8999939,59854000
29/03/2022,800,170.3840027,169.3150024,170.8314972,167.8684998,66154000
30/03/2022,801,168.5095062,166.3009949,168.9505005,165.5,56168000
31/03/2022,802,166.4450073,162.9974976,166.4949951,162.9535065,59966000
1/04/2022,803,164.1495056,163.5599976,165.8269958,162.3195038,57090000
4/04/2022,804,164.125,168.3464966,168.3945007,163.2055054,49882000
5/04/2022,805,167.7415009,164.0549927,168.1105042,163.2660065,53728000
6/04/2022,806,161.6504974,158.7559967,162.1999969,157.2545013,79056000
7/04/2022,807,158.3999939,157.7845001,160.0789948,154.5115051,68136000
8/04/2022,808,156.75,154.460495,157.3684998,154.2310028,46002000
11/04/2022,809,152.7129974,151.121994,154.1365051,150.5345001,52112000
12/04/2022,810,153.6925049,150.7875061,155.098999,150.3829956,55178000
13/04/2022,811,150.0184937,155.5410004,156.0249939,149.6000061,53390000
14/04/2022,812,155.3899994,151.7064972,155.8970032,151.4720001,51598000
18/04/2022,813,151.5234985,152.7850037,154.039505,150.2505035,46514000
19/04/2022,814,152.0294952,158.1154938,158.6490021,151.5505066,54926000
20/04/2022,815,157.6024933,153.9980011,157.6024933,153.6035004,59630000
21/04/2022,816,154.7140045,148.2960052,156.7380066,147.5894928,63970000
22/04/2022,817,148.25,144.3500061,149.6150055,143.6974945,73078000
25/04/2022,818,144.022995,146.0740051,146.2214966,142.3065033,61874000
26/04/2022,819,144.8000031,139.3910065,144.8560028,138.9295044,77530000
27/04/2022,820,140.1914978,138.1670074,141.9485016,135.783493,71336000
28/04/2022,821,142.1779938,144.5964966,145.9375,140.3000031,117316000
29/04/2022,822,129.848999,124.2815018,130.7610016,121.625,272662000
2/05/2022,823,122.401001,124.5,124.6679993,118.375,148788000
3/05/2022,824,124.0534973,124.2535019,126.2204971,122.8249969,79134000
4/05/2022,825,123.5999985,125.9284973,126,119.1829987,110746000
5/05/2022,826,123,116.4069977,123.4990005,115.0725021,144392000
6/05/2022,827,114.8499985,114.7724991,119.050499,113.0814972,124260000
9/05/2022,828,111.3125,108.7890015,114,107.9570007,128124000
10/05/2022,829,111.25,108.8590012,112.6425018,107.1709976,105434000
11/05/2022,830,108.1035004,105.3720016,110.1559982,104.4284973,109704000
12/05/2022,831,102.75,106.9304962,110.7805023,102.4055023,132026000
13/05/2022,832,109.0690002,113.0550003,113.1839981,107.8000031,93684000
16/05/2022,833,113.0999985,110.8105011,113.9925003,110.3539963,74566000
17/05/2022,834,113.2750015,115.3684998,115.8000031,111.2764969,76448000
18/05/2022,835,111.4394989,107.1125031,112.8529968,106.2490005,108380000
19/05/2022,836,106.2805023,107.3190002,110.0339966,106.1930008,88142000
20/05/2022,837,109.5684967,107.5910034,109.8980026,105.0094986,99500000
23/05/2022,838,108.4609985,107.5569992,108.8190002,103.9499969,107798000
24/05/2022,839,104.0250015,104.0999985,105.4000015,101.2600021,102934000
25/05/2022,840,103.6555023,106.7750015,108.1750031,103.6500015,93120000
26/05/2022,841,107.9700012,111.0774994,112.6654968,107.4534988,93002000
27/05/2022,842,113.5500031,115.1464996,115.1869965,112.6279984,93660000
31/05/2022,843,116.2799988,120.2095032,121.9944992,115.6750031,144634000
1/06/2022,844,122.2559967,121.6839981,125.1790009,120.6224976,127528000
2/06/2022,845,121.6839981,125.5110016,125.6100006,120.0449982,100560000
3/06/2022,846,124.1999969,122.3499985,124.4000015,121.0465012,97604000
6/06/2022,847,125.25,124.7900009,128.9900055,123.8099976,135269000
7/06/2022,848,122.0100021,123,124.0999985,120.6299973,85156700
8/06/2022,849,122.6100006,121.1800003,123.75,120.75,64926600
9/06/2022,850,119.9899979,116.1500015,121.3000031,116.0999985,67029800
10/06/2022,851,113.4199982,109.6500015,114.5,109.0500031,87266000
13/06/2022,852,104.1900024,103.6699982,106.5400009,101.8600006,99277700
14/06/2022,853,104.1900024,102.3099976,104.8799973,101.4300003,69728800
15/06/2022,854,103.8600006,107.6699982,109.0599976,103.5299988,85011100
16/06/2022,855,104.4700012,103.6600037,104.5800018,102.0100021,82186300
17/06/2022,856,102.8000031,106.2200012,106.9800034,102.5100021,99772100
21/06/2022,857,108.1999969,108.6800003,111.6299973,103.5599976,70901200
22/06/2022,858,107.4300003,108.9499969,112.1299973,107.0199966,60040100
23/06/2022,859,110.3899994,112.4400024,113,107.9300003,64345300
24/06/2022,860,112.3799973,116.4599991,116.7099991,111.4300003,69867600
27/06/2022,861,117.0899963,113.2200012,117.9800034,112.6999969,62133200
28/06/2022,862,113.5,107.4000015,114.8499985,107.0400009,74942900
29/06/2022,863,107.3799973,108.9199982,110.9899979,106.9100037,66375300
30/06/2022,864,108.1100006,106.2099991,108.1800003,102.5199966,97679400
1/07/2022,865,106.2900009,109.5599976,109.75,105.8499985,73021200
5/07/2022,866,107.5999985,113.5,114.0800018,106.3199997,76583700
6/07/2022,867,113.2099991,114.3300018,115.4800034,112.0100021,66958900
7/07/2022,868,113.8499985,116.3300018,116.9899979,113.4899979,57872300
8/07/2022,869,114.5999985,115.5400009,116.5800018,113.6900024,45719700
11/07/2022,870,114.0800018,111.75,114.3000031,110.8700027,53487600
12/07/2022,871,112.1600037,109.2200012,113.2300034,108.3399963,54280300
13/07/2022,872,107.0299988,110.4000015,111.7799988,106.0100021,61353800
14/07/2022,873,110.2399979,110.6299973,111.1800003,107.5800018,51163100
15/07/2022,874,112.5,113.5500031,115.5899963,111.5899963,84317800
18/07/2022,875,115,113.7600021,117.2399979,113.1500015,59115400
19/07/2022,876,115.6999969,118.2099991,118.9499969,114.0299988,60990000
20/07/2022,877,118.6200027,122.7699966,123.4800034,118.3199997,71268300
21/07/2022,878,123.1999969,124.6299973,124.8499985,121.2600021,60239900
22/07/2022,879,125.0100021,122.4199982,125.5,121.3499985,51463800
25/07/2022,880,122.6999969,121.1399994,123.6399994,120.0299988,50221300
26/07/2022,881,115.7900009,114.8099976,118.1500015,114.5299988,67075100
27/07/2022,882,117.3099976,120.9700012,121.9000015,117.1600037,61582000
28/07/2022,883,121.5699997,122.2799988,122.8399963,118.0800018,82245500
29/07/2022,884,134.8999939,134.9499969,137.6499939,132.4100037,148892900
1/08/2022,885,134.9600067,135.3899994,138.8300018,133.5099945,76846900
2/08/2022,886,134.7200012,134.1600037,137.4400024,134.0899963,61922400
3/08/2022,887,136.2100067,139.5200043,140.4900055,136.0500031,71827800
4/08/2022,888,140.5800018,142.5700073,143.5599976,139.5500031,70585000
5/08/2022,889,140.1000061,140.8000031,142.8600006,139.6000061,50686900
8/08/2022,890,142.0500031,139.4100037,144.2299957,138.2899933,52229000
9/08/2022,891,138.0500031,137.8300018,138.9499969,136.2100067,40434700
10/08/2022,892,142.8999939,142.6900024,144.6000061,141.0099945,54773800
11/08/2022,893,143.8600006,140.6399994,144.4900055,139.7599945,44867300
12/08/2022,894,142.0500031,143.5500031,143.5700073,140.1199951,47643500
15/08/2022,895,142.8000031,143.1799927,143.7599945,141.4900055,39014600
16/08/2022,896,143.9100037,144.7799988,146.5700073,142,59102900
17/08/2022,897,142.6900024,142.1000061,143.3800049,140.7799988,48149800
18/08/2022,898,141.3200073,142.3000031,142.7700043,140.3800049,37458700
19/08/2022,899,140.4700012,138.2299957,141.1100006,137.9100037,47792800
22/08/2022,900,135.7200012,133.2200012,136.3200073,132.8500061,50461500
23/08/2022,901,133.4100037,133.6199951,134.9900055,132.9499969,36252100
24/08/2022,902,132.75,133.8000031,135.4700012,132.1000061,38627000
25/08/2022,903,135.2599945,137.2799988,137.4199982,134.2799988,37496300
26/08/2022,904,136.5500031,130.75,137.8300018,130.5,53322700
29/08/2022,905,129.8999939,129.7899933,131.9499969,128.7700043,48101600
30/08/2022,906,131.25,128.7299957,132.0700073,126.8499985,49203000
31/08/2022,907,129.4499969,126.7699966,130.5899963,126.7399979,53648700
1/09/2022,908,126,127.8199997,128.0200043,123.6600037,56636100
2/09/2022,909,129.5,127.5100021,131.3800049,126.3899994,57429800
6/09/2022,910,127.9199982,126.1100006,128.6199951,124.7399979,43888600
7/09/2022,911,126.1200027,129.4799957,129.8200073,125.4000015,47900300
8/09/2022,912,127.7200012,129.8200073,130.2799988,127.0999985,43988500
9/09/2022,913,130.9100037,133.2700043,133.6900024,130.7599945,49387600
12/09/2022,914,134.1000061,136.4499969,136.4900055,134,53826900
13/09/2022,915,131.0099945,126.8199997,131.3999939,126.2699966,72694000
14/09/2022,916,127.3600006,128.5500031,128.8399963,126.3300018,45316800
15/09/2022,917,127.3799973,126.2799988,130.3699951,125.5,52887200
16/09/2022,918,122.7799988,123.5299988,123.8700027,120.6999969,115667800
19/09/2022,919,122.1600037,124.6600037,124.7099991,121.8000031,47279700
20/09/2022,920,123.3499985,122.1900024,124.4000015,121.1399994,47698400
21/09/2022,921,122.4899979,118.5400009,123.7600021,118.4499969,58498900
22/09/2022,922,117.0800018,117.3099976,118.7900009,116.2600021,55229200
23/09/2022,923,116,113.7799988,116.0500031,112.0599976,65126700
26/09/2022,924,113.3000031,115.1500015,117.3399963,113.1299973,62723300
27/09/2022,925,117.1999969,114.4100037,118.3199997,113.0500031,60094700
28/09/2022,926,114.3799973,118.0100021,118.6999969,113.8000031,55763800
29/09/2022,927,115.5999985,114.8000031,116.0699997,113.0599976,58969700
30/09/2022,928,114.0800018,113,116.9199982,112.8399963,59479600
3/10/2022,929,113.5800018,115.8799973,116.9100037,112.4499969,50941900
4/10/2022,930,119.8899994,121.0899963,123,119.7900009,62812600
5/10/2022,931,118.5800018,120.9499969,121.75,117.6900024,48217500
6/10/2022,932,120.7699966,120.3000031,121.5299988,119.5,42253800
7/10/2022,933,118,114.5599976,118.1699982,113.8799973,54678000
10/10/2022,934,115.0999985,113.6699982,116.25,112.4300003,42339700
11/10/2022,935,112.7099991,112.2099991,115.4800034,110.3899994,56432200
12/10/2022,936,112.4899979,112.9000015,113.8300018,111.4000015,45728700
13/10/2022,937,107.8799973,112.5299988,113.4400024,105.3499985,86868100
14/10/2022,938,114.0999985,106.9000015,114.9599991,106.5999985,67737300
17/10/2022,939,110.1100006,113.7900009,114.1900024,110.0899963,62782000
18/10/2022,940,119.0599976,116.3600006,119.5199966,114.7900009,65607400
19/10/2022,941,114.7099991,115.0699997,116.5899963,113.2200012,47198100
20/10/2022,942,113.8300018,115.25,118.2399979,113.5100021,48795100
21/10/2022,943,114.7900009,119.3199997,119.5899963,114.5,55660500
24/10/2022,944,119.9800034,119.8199997,120.3899994,116.5699997,49531500
25/10/2022,945,119.6500015,120.5999985,121.3199997,118.9499969,50934600
26/10/2022,946,116,115.6600037,119.3499985,114.7600021,68802300
27/10/2022,947,113.9199982,110.9599991,114.1200027,109.7699966,129605400
28/10/2022,948,97.91000366,103.4100037,103.9599991,97.66000366,223133400
31/10/2022,949,103.5599976,102.4400024,104.8700027,100.7399979,99251400
1/11/2022,950,103.9899979,96.79000092,104.5800018,96.05999756,153370000
2/11/2022,951,97.31999969,92.12000275,97.73999786,92.01000214,135761800
3/11/2022,952,92.47000122,89.30000305,93.5,89.01999664,136683300
4/11/2022,953,91.48999786,90.98000336,92.44000244,88.04000092,129101300
7/11/2022,954,91.94999695,90.52999878,92.09999847,89.04000092,77495700
8/11/2022,955,90.79000092,89.98000336,91.72000122,88.23000336,88703400
9/11/2022,956,89.47000122,86.13999939,89.48000336,85.87000275,90796200
10/11/2022,957,92.94000244,96.62999725,98.69000244,91.65000153,173414900
11/11/2022,958,97.87999725,100.7900009,101.1900024,96.66000366,111590500
14/11/2022,959,98.76999664,98.48999786,100.1200027,97.29000092,99533100
15/11/2022,960,103.2099991,98.94000244,103.7900009,97.33999634,111336300
16/11/2022,961,96.84999847,97.12000275,98.48999786,95.54000092,87958800
17/11/2022,962,95.37000275,94.84999847,96.97000122,94.02999878,82617900
18/11/2022,963,95.94999695,94.13999939,95.98999786,92.48000336,72428200
21/11/2022,964,93.97000122,92.45999908,95.01999664,90.58999634,84330300
22/11/2022,965,92.62000275,93.19999695,93.34999847,90.87000275,62192000
23/11/2022,966,93.23999786,94.12999725,94.58000183,92.83000183,59414700
25/11/2022,967,93.79000092,93.41000366,94.43000031,93.06999969,35088600
28/11/2022,968,93.93000031,93.94999695,96.40000153,93.43000031,74943100
29/11/2022,969,94.04000092,92.41999817,94.41000366,91.44000244,65567300
30/11/2022,970,92.47000122,96.54000092,96.54000092,91.52999878,102805800
1/12/2022,971,96.98999786,95.5,97.23000336,94.91999817,68488000
2/12/2022,972,94.48000336,94.12999725,95.36000061,93.77999878,72496400
5/12/2022,973,93.05000305,91.01000214,94.05999756,90.81999969,71535500
6/12/2022,974,90.5,88.25,91.04000092,87.90000153,75503600
7/12/2022,975,88.33999634,88.45999908,89.88999939,87.48000336,68086900
8/12/2022,976,89.23999786,90.34999847,90.86000061,87.87999725,73305900
9/12/2022,977,88.90000153,89.08999634,90.30000305,88.62999725,67398500
12/12/2022,978,89.20999908,90.55000305,90.58000183,87.87000275,61999800
13/12/2022,979,95.23000336,92.48999786,96.25,90.51999664,100212000
14/12/2022,980,92.5,91.58000183,93.45999908,89.87000275,70298000
15/12/2022,981,89.88999939,88.44999695,89.97000122,87.47000122,84802900
16/12/2022,982,88.26999664,87.86000061,89.34999847,86.73000336,146144100
19/12/2022,983,87.51000214,84.91999817,87.62999725,84.51000214,83531500
20/12/2022,984,85.33000183,85.19000244,86.61000061,84.33000183,74348300
21/12/2022,985,86.18000031,86.76999664,87.23000336,85.20999908,59267200
22/12/2022,986,85.51999664,83.79000092,85.68000031,82.25,81431300
23/12/2022,987,83.25,85.25,85.77999878,82.93000031,57433700
27/12/2022,988,84.97000122,83.04000092,85.34999847,83,57284000
28/12/2022,989,82.80000305,81.81999969,83.48000336,81.69000244,58228600
29/12/2022,990,82.87000275,84.18000031,84.55000305,82.55000305,54995900
30/12/2022,991,83.12000275,84,84.05000305,82.47000122,62401200
3/01/2023,992,85.45999908,85.81999969,86.95999908,84.20999908,76706000
4/01/2023,993,86.55000305,85.13999939,86.98000336,83.36000061,68885100
5/01/2023,994,85.33000183,83.12000275,85.41999817,83.06999969,67930800
6/01/2023,995,83.02999878,86.08000183,86.40000153,81.43000031,83303400
9/01/2023,996,87.45999908,87.36000061,89.48000336,87.08000183,65266100
10/01/2023,997,87.56999969,89.87000275,90.19000244,87.29000092,67756600
11/01/2023,998,90.93000031,95.08999634,95.26000214,90.93000031,103126200
12/01/2023,999,96.93000031,95.26999664,97.19000244,93.5,85254800
